Year,Month,Day,Period,SOLAR_SYSTEM
2018,4,6,22,313.1959830416667
2018,4,6,23,222.17074524999998
2018,4,6,24,89.46235704166668
2018,4,7,1,18.218602458333333
2018,4,7,2,0.13275
2018,4,7,3,0.0
2018,4,7,4,0.0
2018,4,7,5,0.0
2018,4,7,6,0.0
2018,4,7,7,0.0
2018,4,7,8,0.0
2018,4,7,9,0.0
2018,4,7,10,0.0
2018,4,7,11,0.0
2018,4,7,12,0.0
2018,4,7,13,2.5983260833333333
2018,4,7,14,14.301463125000001
2018,4,7,15,41.94754508333334
2018,4,7,16,86.33692937500001
2018,4,7,17,152.46470154166673
2018,4,7,18,258.7670711250001
2018,4,7,19,304.1199825416666
2018,4,7,20,332.0768367916666
2018,4,7,21,331.8392533750001
2018,4,7,22,325.52301162500004
2018,4,7,23,321.63873600000016
2018,4,7,24,273.8367230833333
2018,4,8,1,85.2006829166667
2018,4,8,2,0.4726125
2018,4,8,3,0.0
2018,4,8,4,0.0
2018,4,8,5,0.0
2018,4,8,6,0.0
2018,4,8,7,0.0
2018,4,8,8,0.0
2018,4,8,9,0.0
2018,4,8,10,0.0
2018,4,8,11,0.0
2018,4,8,12,0.0
2018,4,8,13,52.25281233333333
2018,4,8,14,229.17415229166667
2018,4,8,15,393.3574530416668
2018,4,8,16,432.1426061666667
2018,4,8,17,475.05070604166673
2018,4,8,18,473.10097804166656
2018,4,8,19,485.9237109999999
2018,4,8,20,480.16101733333335
2018,4,8,21,470.2651864166667
2018,4,8,22,471.6685059166666
2018,4,8,23,429.0430406666667
2018,4,8,24,315.4191884583334
2018,4,9,1,98.88032966666667
2018,4,9,2,0.4370625
2018,4,9,3,0.0
2018,4,9,4,0.0
2018,4,9,5,0.0
2018,4,9,6,0.0
2018,4,9,7,0.0
2018,4,9,8,0.0
2018,4,9,9,0.0
2018,4,9,10,0.0
2018,4,9,11,0.0
2018,4,9,12,0.0
2018,4,9,13,21.876191291666668
2018,4,9,14,121.35353762500003
2018,4,9,15,87.49977979166667
2018,4,9,16,131.298261125
2018,4,9,17,198.88759650000003
2018,4,9,18,287.52238395833336
2018,4,9,19,358.0006502916668
2018,4,9,20,379.90468612499984
2018,4,9,21,360.73316745833336
2018,4,9,22,304.6055525416666
2018,4,9,23,322.86539674999995
2018,4,9,24,194.18455366666672
2018,4,10,1,69.4479196666667
2018,4,10,2,0.29098124999999997
2018,4,10,3,0.0
2018,4,10,4,0.0
2018,4,10,5,0.0
2018,4,10,6,0.0
2018,4,10,7,0.0
2018,4,10,8,0.0
2018,4,10,9,0.0
2018,4,10,10,0.0
2018,4,10,11,0.0
2018,4,10,12,0.0
2018,4,10,13,64.16626425000001
2018,4,10,14,372.53540175
2018,4,10,15,609.1125800833335
2018,4,10,16,649.2136194166667
2018,4,10,17,650.066953
2018,4,10,18,648.4527155833332
2018,4,10,19,649.051969
2018,4,10,20,649.104283
2018,4,10,21,649.0118979166667
2018,4,10,22,646.6582271666667
2018,4,10,23,624.1709852916669
2018,4,10,24,460.3685398333333
2018,4,11,1,131.56351237500002
2018,4,11,2,0.56503125
2018,4,11,3,0.0
2018,4,11,4,0.0
2018,4,11,5,0.0
2018,4,11,6,0.0
2018,4,11,7,0.0
2018,4,11,8,0.0
2018,4,11,9,0.0
2018,4,11,10,0.0
2018,4,11,11,0.0
2018,4,11,12,0.0
2018,4,11,13,79.03543308333334
2018,4,11,14,403.42880970833335
2018,4,11,15,626.8215388750001
2018,4,11,16,642.5006615833331
2018,4,11,17,637.7110591666668
2018,4,11,18,637.1356953333334
2018,4,11,19,635.33570825
2018,4,11,20,631.05895425
2018,4,11,21,634.8623260833334
2018,4,11,22,637.4918446666666
2018,4,11,23,613.3976868333332
2018,4,11,24,421.75503875
2018,4,12,1,126.1291225
2018,4,12,2,0.712125
2018,4,12,3,0.0
2018,4,12,4,0.0
2018,4,12,5,0.0
2018,4,12,6,0.0
2018,4,12,7,0.0
2018,4,12,8,0.0
2018,4,12,9,0.0
2018,4,12,10,0.0
2018,4,12,11,0.0
2018,4,12,12,0.0
2018,4,12,13,70.69553745833332
2018,4,12,14,252.67072237500003
2018,4,12,15,430.2158663749999
2018,4,12,16,494.25638945833333
2018,4,12,17,575.369428375
2018,4,12,18,629.636667625
2018,4,12,19,617.6121518749999
2018,4,12,20,631.1406182083333
2018,4,12,21,622.2983001250001
2018,4,12,22,603.5406674999999
2018,4,12,23,531.673301625
2018,4,12,24,360.149082875
2018,4,13,1,115.21641045833336
2018,4,13,2,0.520875
2018,4,13,3,0.0
2018,4,13,4,0.0
2018,4,13,5,0.0
2018,4,13,6,0.0
2018,4,13,7,0.0
2018,4,13,8,0.0
2018,4,13,9,0.0
2018,4,13,10,0.0
2018,4,13,11,0.0
2018,4,13,12,0.0
2018,4,13,13,18.37418841666667
2018,4,13,14,149.69899170833332
2018,4,13,15,271.0852905
2018,4,13,16,289.22029058333334
2018,4,13,17,286.73647254166667
2018,4,13,18,393.36131704166667
2018,4,13,19,472.3261434166667
2018,4,13,20,440.0022997500001
2018,4,13,21,418.2251926250001
2018,4,13,22,385.5108545000001
2018,4,13,23,422.16244229166676
2018,4,13,24,346.61245570833324
2018,4,14,1,100.505373875
2018,4,14,2,1.0324575
2018,4,14,3,0.0
2018,4,14,4,0.0
2018,4,14,5,0.0
2018,4,14,6,0.0
2018,4,14,7,0.0
2018,4,14,8,0.0
2018,4,14,9,0.0
2018,4,14,10,0.0
2018,4,14,11,0.0
2018,4,14,12,0.0
2018,4,14,13,26.5060725
2018,4,14,14,201.85318958333337
2018,4,14,15,404.59797275
2018,4,14,16,410.5758471666666
2018,4,14,17,429.93005258333335
2018,4,14,18,496.1760515833334
2018,4,14,19,531.0117888333333
2018,4,14,20,571.626714
2018,4,14,21,626.1809177499999
2018,4,14,22,631.1948295000001
2018,4,14,23,544.3914782916665
2018,4,14,24,490.68274366666657
2018,4,15,1,149.82651966666668
2018,4,15,2,1.2343725
2018,4,15,3,0.0
2018,4,15,4,0.0
2018,4,15,5,0.0
2018,4,15,6,0.0
2018,4,15,7,0.0
2018,4,15,8,0.0
2018,4,15,9,0.0
2018,4,15,10,0.0
2018,4,15,11,0.0
2018,4,15,12,0.0
2018,4,15,13,104.99507075000001
2018,4,15,14,461.692248125
2018,4,15,15,647.0230209166666
2018,4,15,16,650.876156
2018,4,15,17,650.876156
2018,4,15,18,650.876156
2018,4,15,19,650.876156
2018,4,15,20,650.8639479999999
2018,4,15,21,650.72966
2018,4,15,22,649.8066677500001
2018,4,15,23,636.7243237916667
2018,4,15,24,494.29030708333335
2018,4,16,1,156.16963175
2018,4,16,2,2.4164325000000004
2018,4,16,3,0.0
2018,4,16,4,0.0
2018,4,16,5,0.0
2018,4,16,6,0.0
2018,4,16,7,0.0
2018,4,16,8,0.0
2018,4,16,9,0.0
2018,4,16,10,0.0
2018,4,16,11,0.0
2018,4,16,12,0.0
2018,4,16,13,110.88187904166665
2018,4,16,14,456.4088830833333
2018,4,16,15,640.437912375
2018,4,16,16,650.4591207499999
2018,4,16,17,650.8542690000002
2018,4,16,18,650.667753
2018,4,16,19,648.7485313333334
2018,4,16,20,650.0692300833334
2018,4,16,21,650.115878
2018,4,16,22,648.1946739166667
2018,4,16,23,632.3774587916666
2018,4,16,24,476.5191370416667
2018,4,17,1,128.7313654166667
2018,4,17,2,1.74942
2018,4,17,3,0.0
2018,4,17,4,0.0
2018,4,17,5,0.0
2018,4,17,6,0.0
2018,4,17,7,0.0
2018,4,17,8,0.0
2018,4,17,9,0.0
2018,4,17,10,0.0
2018,4,17,11,0.0
2018,4,17,12,0.0
2018,4,17,13,85.52923508333333
2018,4,17,14,327.83439
2018,4,17,15,538.0649459583333
2018,4,17,16,549.1994879166666
2018,4,17,17,609.9250755
2018,4,17,18,639.58838625
2018,4,17,19,623.3020132500001
2018,4,17,20,603.98323
2018,4,17,21,634.3742481666668
2018,4,17,22,597.8138854166667
2018,4,17,23,549.2847702916667
2018,4,17,24,408.0299972916667
2018,4,18,1,112.13439329166668
2018,4,18,2,0.7633687500000002
2018,4,18,3,0.0
2018,4,18,4,0.0
2018,4,18,5,0.0
2018,4,18,6,0.0
2018,4,18,7,0.0
2018,4,18,8,0.0
2018,4,18,9,0.0
2018,4,18,10,0.0
2018,4,18,11,0.0
2018,4,18,12,0.012837500000000002
2018,4,18,13,87.48823429166667
2018,4,18,14,273.8450084166667
2018,4,18,15,432.4955391666665
2018,4,18,16,415.59486637500004
2018,4,18,17,491.96945883333336
2018,4,18,18,526.8896689166667
2018,4,18,19,572.6471847500001
2018,4,18,20,531.1772124166667
2018,4,18,21,485.28333525000005
2018,4,18,22,484.3869588333333
2018,4,18,23,477.28606108333327
2018,4,18,24,397.4783433333333
2018,4,19,1,132.2075501666667
2018,4,19,2,2.9385675
2018,4,19,3,0.0
2018,4,19,4,0.0
2018,4,19,5,0.0
2018,4,19,6,0.0
2018,4,19,7,0.0
2018,4,19,8,0.0
2018,4,19,9,0.0
2018,4,19,10,0.0
2018,4,19,11,0.0
2018,4,19,12,0.10270000000000001
2018,4,19,13,64.39712020833335
2018,4,19,14,225.37083966666665
2018,4,19,15,439.15682366666664
2018,4,19,16,618.6339889999999
2018,4,19,17,625.0521458333334
2018,4,19,18,617.4837306249999
2018,4,19,19,634.1787749166668
2018,4,19,20,640.6324302083334
2018,4,19,21,622.0760497083334
2018,4,19,22,593.9869815833333
2018,4,19,23,584.6121504166667
2018,4,19,24,413.0077144166667
2018,4,20,1,139.83173487500002
2018,4,20,2,2.5934850000000003
2018,4,20,3,0.0
2018,4,20,4,0.0
2018,4,20,5,0.0
2018,4,20,6,0.0
2018,4,20,7,0.0
2018,4,20,8,0.0
2018,4,20,9,0.0
2018,4,20,10,0.0
2018,4,20,11,0.0
2018,4,20,12,0.07394816666666668
2018,4,20,13,54.62791441666666
2018,4,20,14,181.6495445416667
2018,4,20,15,251.4695139166667
2018,4,20,16,319.7651477083334
2018,4,20,17,382.5315055
2018,4,20,18,440.89371370833334
2018,4,20,19,402.97678916666666
2018,4,20,20,418.57922195833333
2018,4,20,21,517.6221464166665
2018,4,20,22,522.8745475833333
2018,4,20,23,443.13468033333334
2018,4,20,24,335.5490872083333
2018,4,21,1,111.58146908333332
2018,4,21,2,0.4810837500000001
2018,4,21,3,0.0
2018,4,21,4,0.0
2018,4,21,5,0.0
2018,4,21,6,0.0
2018,4,21,7,0.0
2018,4,21,8,0.0
2018,4,21,9,0.0
2018,4,21,10,0.0
2018,4,21,11,0.0
2018,4,21,12,0.03361
2018,4,21,13,30.05933608333333
2018,4,21,14,174.5683956666667
2018,4,21,15,274.9262797083333
2018,4,21,16,333.218928375
2018,4,21,17,377.1844999166666
2018,4,21,18,417.2441885
2018,4,21,19,375.2262613750001
2018,4,21,20,360.8211634166667
2018,4,21,21,346.4846062916667
2018,4,21,22,296.93725775
2018,4,21,23,336.74294591666677
2018,4,21,24,304.703698375
2018,4,22,1,117.71444816666666
2018,4,22,2,3.16918125
2018,4,22,3,0.0
2018,4,22,4,0.0
2018,4,22,5,0.0
2018,4,22,6,0.0
2018,4,22,7,0.0
2018,4,22,8,0.0
2018,4,22,9,0.0
2018,4,22,10,0.0
2018,4,22,11,0.0
2018,4,22,12,0.15426291666666667
2018,4,22,13,84.08737895833335
2018,4,22,14,260.83998016666663
2018,4,22,15,321.3853892916666
2018,4,22,16,389.8703491250001
2018,4,22,17,452.28390120833336
2018,4,22,18,532.9580965
2018,4,22,19,639.5215294999999
2018,4,22,20,646.7024059999999
2018,4,22,21,643.1400895833333
2018,4,22,22,632.3687170000001
2018,4,22,23,610.5610978333334
2018,4,22,24,354.06326908333335
2018,4,23,1,88.13108275000002
2018,4,23,2,0.19086750000000002
2018,4,23,3,0.0
2018,4,23,4,0.0
2018,4,23,5,0.0
2018,4,23,6,0.0
2018,4,23,7,0.0
2018,4,23,8,0.0
2018,4,23,9,0.0
2018,4,23,10,0.0
2018,4,23,11,0.0
2018,4,23,12,0.416255
2018,4,23,13,133.94475295833334
2018,4,23,14,462.0840650833332
2018,4,23,15,600.174253875
2018,4,23,16,594.5148595
2018,4,23,17,611.7075777500002
2018,4,23,18,591.7134495833334
2018,4,23,19,588.9333376666668
2018,4,23,20,595.1919040833333
2018,4,23,21,594.0959525833333
2018,4,23,22,622.3347098333332
2018,4,23,23,606.4422308333332
2018,4,23,24,477.9540729166667
2018,4,24,1,165.85507108333329
2018,4,24,2,4.6141425
2018,4,24,3,0.0
2018,4,24,4,0.0
2018,4,24,5,0.0
2018,4,24,6,0.0
2018,4,24,7,0.0
2018,4,24,8,0.0
2018,4,24,9,0.0
2018,4,24,10,0.0
2018,4,24,11,0.0
2018,4,24,12,0.48291816666666665
2018,4,24,13,134.0310295833333
2018,4,24,14,453.9664765833334
2018,4,24,15,620.4913728333332
2018,4,24,16,617.6769377083334
2018,4,24,17,614.4201270416668
2018,4,24,18,636.4745997500002
2018,4,24,19,630.851969125
2018,4,24,20,633.0754377083334
2018,4,24,21,595.3749420416667
2018,4,24,22,522.5077704999999
2018,4,24,23,429.75628966666676
2018,4,24,24,349.35057608333335
2018,4,25,1,76.01940729166667
2018,4,25,2,0.25691625
2018,4,25,3,0.0
2018,4,25,4,0.0
2018,4,25,5,0.0
2018,4,25,6,0.0
2018,4,25,7,0.0
2018,4,25,8,0.0
2018,4,25,9,0.0
2018,4,25,10,0.0
2018,4,25,11,0.0
2018,4,25,12,0.42666541666666663
2018,4,25,13,83.685733
2018,4,25,14,282.629016125
2018,4,25,15,382.20261316666665
2018,4,25,16,394.9498505
2018,4,25,17,400.0175665
2018,4,25,18,388.8361106666666
2018,4,25,19,362.0880804166666
2018,4,25,20,355.2449475833333
2018,4,25,21,449.2784888749999
2018,4,25,22,389.2306984166667
2018,4,25,23,350.67460766666665
2018,4,25,24,273.22789350000005
2018,4,26,1,112.87411954166664
2018,4,26,2,5.187273750000001
2018,4,26,3,0.0
2018,4,26,4,0.0
2018,4,26,5,0.0
2018,4,26,6,0.0
2018,4,26,7,0.0
2018,4,26,8,0.0
2018,4,26,9,0.0
2018,4,26,10,0.0
2018,4,26,11,0.0
2018,4,26,12,1.0253154166666667
2018,4,26,13,134.99261575
2018,4,26,14,444.6948846666667
2018,4,26,15,597.6250989166667
2018,4,26,16,609.0376988333334
2018,4,26,17,617.1360589166667
2018,4,26,18,621.3613925833332
2018,4,26,19,645.8068189166667
2018,4,26,20,646.9125248333332
2018,4,26,21,645.7917001666667
2018,4,26,22,642.6421263333334
2018,4,26,23,609.5921150833333
2018,4,26,24,447.3548442500001
2018,4,27,1,162.705210125
2018,4,27,2,4.64815125
2018,4,27,3,0.0
2018,4,27,4,0.0
2018,4,27,5,0.0
2018,4,27,6,0.0
2018,4,27,7,0.0
2018,4,27,8,0.0
2018,4,27,9,0.0
2018,4,27,10,0.0
2018,4,27,11,0.0
2018,4,27,12,1.174695
2018,4,27,13,120.93331945833332
2018,4,27,14,381.6041815833334
2018,4,27,15,586.4800806666666
2018,4,27,16,617.6925119999999
2018,4,27,17,623.5591165416666
2018,4,27,18,624.629214125
2018,4,27,19,621.1621809166666
2018,4,27,20,622.1606427083333
2018,4,27,21,604.6406346666665
2018,4,27,22,554.8286319166666
2018,4,27,23,545.253560875
2018,4,27,24,413.9169534583333
2018,4,28,1,132.64111179166667
2018,4,28,2,4.866783750000001
2018,4,28,3,0.0
2018,4,28,4,0.0
2018,4,28,5,0.0
2018,4,28,6,0.0
2018,4,28,7,0.0
2018,4,28,8,0.0
2018,4,28,9,0.0
2018,4,28,10,0.0
2018,4,28,11,0.0
2018,4,28,12,1.440175416666667
2018,4,28,13,119.74731812499999
2018,4,28,14,415.60195420833344
2018,4,28,15,594.802379375
2018,4,28,16,615.3166338333333
2018,4,28,17,634.0767125
2018,4,28,18,631.105617
2018,4,28,19,636.5946469999999
2018,4,28,20,627.9336012499999
2018,4,28,21,625.3673503333333
2018,4,28,22,639.3104760833334
2018,4,28,23,612.6564783749998
2018,4,28,24,479.58716037499994
2018,4,29,1,170.8961094583333
2018,4,29,2,5.7905325
2018,4,29,3,0.0
2018,4,29,4,0.0
2018,4,29,5,0.0
2018,4,29,6,0.0
2018,4,29,7,0.0
2018,4,29,8,0.0
2018,4,29,9,0.0
2018,4,29,10,0.0
2018,4,29,11,0.0
2018,4,29,12,2.1231381666666667
2018,4,29,13,124.61899620833333
2018,4,29,14,454.01785054166675
2018,4,29,15,604.957805125
2018,4,29,16,614.7464656249999
2018,4,29,17,626.7478760416667
2018,4,29,18,628.2234359583333
2018,4,29,19,627.6940760833332
2018,4,29,20,629.8112079999999
2018,4,29,21,620.0221955416666
2018,4,29,22,606.5996862083333
2018,4,29,23,544.187218875
2018,4,29,24,403.4997779583332
2018,4,30,1,151.69940499999996
2018,4,30,2,6.526865958333333
2018,4,30,3,0.0
2018,4,30,4,0.0
2018,4,30,5,0.0
2018,4,30,6,0.0
2018,4,30,7,0.0
2018,4,30,8,0.0
2018,4,30,9,0.0
2018,4,30,10,0.0
2018,4,30,11,0.0
2018,4,30,12,2.7169454166666664
2018,4,30,13,127.61642854166666
2018,4,30,14,291.9913074583334
2018,4,30,15,399.9229658333333
2018,4,30,16,448.99136345833335
2018,4,30,17,545.4915217916666
2018,4,30,18,563.3294274583333
2018,4,30,19,539.7781984583332
2018,4,30,20,486.344166125
2018,4,30,21,433.08942600000006
2018,4,30,22,439.6898358750001
2018,4,30,23,426.59160666666673
2018,4,30,24,203.98347920833336
2018,5,1,1,75.79978220833333
2018,5,1,2,2.30991175
2018,5,1,3,0.0
2018,5,1,4,0.0
2018,5,1,5,0.0
2018,5,1,6,0.0
2018,5,1,7,0.0
2018,5,1,8,0.0
2018,5,1,9,0.0
2018,5,1,10,0.0
2018,5,1,11,0.0
2018,5,1,12,1.3874147083333335
2018,5,1,13,106.59572683333333
2018,5,1,14,246.62186800000003
2018,5,1,15,240.660864125
2018,5,1,16,313.8225985833333
2018,5,1,17,381.7051440833334
2018,5,1,18,388.82562483333334
2018,5,1,19,314.8242370416666
2018,5,1,20,342.162033
2018,5,1,21,353.95555279166666
2018,5,1,22,270.4651505416667
2018,5,1,23,172.64377775000003
2018,5,1,24,99.60781883333333
2018,5,2,1,51.618927583333324
2018,5,2,2,1.3689528333333334
2018,5,2,3,0.0
2018,5,2,4,0.0
2018,5,2,5,0.0
2018,5,2,6,0.0
2018,5,2,7,0.0
2018,5,2,8,0.0
2018,5,2,9,0.0
2018,5,2,10,0.0
2018,5,2,11,0.0
2018,5,2,12,0.19481608333333333
2018,5,2,13,66.11657204166667
2018,5,2,14,225.27698654166667
2018,5,2,15,365.7594558333333
2018,5,2,16,407.9120470416667
2018,5,2,17,498.72644833333345
2018,5,2,18,551.4294912916667
2018,5,2,19,548.4474012916666
2018,5,2,20,528.8555769583332
2018,5,2,21,397.19600675000004
2018,5,2,22,382.63693216666667
2018,5,2,23,350.63025174999996
2018,5,2,24,351.119847875
2018,5,3,1,129.3595952916667
2018,5,3,2,6.005269083333334
2018,5,3,3,0.0
2018,5,3,4,0.0
2018,5,3,5,0.0
2018,5,3,6,0.0
2018,5,3,7,0.0
2018,5,3,8,0.0
2018,5,3,9,0.0
2018,5,3,10,0.0
2018,5,3,11,0.0
2018,5,3,12,0.17541249999999997
2018,5,3,13,70.42167620833334
2018,5,3,14,236.85911783333336
2018,5,3,15,360.91473225
2018,5,3,16,449.6639178333332
2018,5,3,17,485.81301174999993
2018,5,3,18,474.93019133333337
2018,5,3,19,506.50631425
2018,5,3,20,547.03417125
2018,5,3,21,492.62772720833334
2018,5,3,22,406.81216725
2018,5,3,23,421.0448863333333
2018,5,3,24,278.45719312500006
2018,5,4,1,89.75795224999999
2018,5,4,2,1.72137375
2018,5,4,3,0.0
2018,5,4,4,0.0
2018,5,4,5,0.0
2018,5,4,6,0.0
2018,5,4,7,0.0
2018,5,4,8,0.0
2018,5,4,9,0.0
2018,5,4,10,0.0
2018,5,4,11,0.0
2018,5,4,12,0.109375
2018,5,4,13,6.717681166666667
2018,5,4,14,45.331228875
2018,5,4,15,200.99211304166664
2018,5,4,16,304.48139929166683
2018,5,4,17,315.6694699166667
2018,5,4,18,316.99469933333336
2018,5,4,19,333.3986234166667
2018,5,4,20,362.474210375
2018,5,4,21,354.67883758333335
2018,5,4,22,393.18175220833325
2018,5,4,23,328.9830527083334
2018,5,4,24,259.71926658333336
2018,5,5,1,115.26108262500004
2018,5,5,2,7.444818541666666
2018,5,5,3,0.0
2018,5,5,4,0.0
2018,5,5,5,0.0
2018,5,5,6,0.0
2018,5,5,7,0.0
2018,5,5,8,0.0
2018,5,5,9,0.0
2018,5,5,10,0.0
2018,5,5,11,0.0
2018,5,5,12,2.5447700833333338
2018,5,5,13,113.75170316666666
2018,5,5,14,339.1996981666667
2018,5,5,15,471.810231125
2018,5,5,16,590.4778985833333
2018,5,5,17,622.8026675
2018,5,5,18,640.4025345833334
2018,5,5,19,638.6390885833333
2018,5,5,20,637.5193136666666
2018,5,5,21,636.0019253333334
2018,5,5,22,629.4117688749999
2018,5,5,23,603.862906875
2018,5,5,24,498.75320020833334
2018,5,6,1,191.2467947083334
2018,5,6,2,9.631829958333332
2018,5,6,3,0.0
2018,5,6,4,0.0
2018,5,6,5,0.0
2018,5,6,6,0.0
2018,5,6,7,0.0
2018,5,6,8,0.0
2018,5,6,9,0.0
2018,5,6,10,0.0
2018,5,6,11,0.0
2018,5,6,12,5.583255583333333
2018,5,6,13,186.93138287500005
2018,5,6,14,511.66468475
2018,5,6,15,634.9813599166667
2018,5,6,16,645.5085407500001
2018,5,6,17,647.1805368333333
2018,5,6,18,646.80916425
2018,5,6,19,646.0410456666666
2018,5,6,20,645.4858176666665
2018,5,6,21,623.8300612500001
2018,5,6,22,630.8231289999998
2018,5,6,23,615.5890715
2018,5,6,24,460.6697111250001
2018,5,7,1,196.54716416666668
2018,5,7,2,9.76164525
2018,5,7,3,0.0
2018,5,7,4,0.0
2018,5,7,5,0.0
2018,5,7,6,0.0
2018,5,7,7,0.0
2018,5,7,8,0.0
2018,5,7,9,0.0
2018,5,7,10,0.0
2018,5,7,11,0.0
2018,5,7,12,5.875557874999998
2018,5,7,13,168.67973199999997
2018,5,7,14,479.86162045833316
2018,5,7,15,603.0846946249999
2018,5,7,16,631.2698631666668
2018,5,7,17,634.9031092916665
2018,5,7,18,631.063104875
2018,5,7,19,630.8665170833335
2018,5,7,20,637.2665257916666
2018,5,7,21,640.088934375
2018,5,7,22,637.4047577083334
2018,5,7,23,576.0791824166666
2018,5,7,24,483.9291896249999
2018,5,8,1,194.89496254166664
2018,5,8,2,11.094436583333335
2018,5,8,3,0.0
2018,5,8,4,0.0
2018,5,8,5,0.0
2018,5,8,6,0.0
2018,5,8,7,0.0
2018,5,8,8,0.0
2018,5,8,9,0.0
2018,5,8,10,0.0
2018,5,8,11,0.0
2018,5,8,12,6.069577083333333
2018,5,8,13,175.46717016666668
2018,5,8,14,491.7249966666667
2018,5,8,15,628.3403044583332
2018,5,8,16,595.5274662916667
2018,5,8,17,482.57824525
2018,5,8,18,543.7468056666667
2018,5,8,19,627.0871031250001
2018,5,8,20,623.5357362083333
2018,5,8,21,591.0421729166667
2018,5,8,22,500.3779600416666
2018,5,8,23,406.2967554166666
2018,5,8,24,393.7107176250001
2018,5,9,1,173.96389620833332
2018,5,9,2,6.412112
2018,5,9,3,0.0
2018,5,9,4,0.0
2018,5,9,5,0.0
2018,5,9,6,0.0
2018,5,9,7,0.0
2018,5,9,8,0.0
2018,5,9,9,0.0
2018,5,9,10,0.0
2018,5,9,11,0.0
2018,5,9,12,4.28059425
2018,5,9,13,173.71320004166665
2018,5,9,14,472.49096745833333
2018,5,9,15,609.3474320416666
2018,5,9,16,642.6471059166666
2018,5,9,17,643.5830134166665
2018,5,9,18,647.0436941666666
2018,5,9,19,646.7064884166666
2018,5,9,20,646.3742013333333
2018,5,9,21,644.7438189999998
2018,5,9,22,641.9266994166666
2018,5,9,23,616.4229234583332
2018,5,9,24,500.41002325
2018,5,10,1,204.1648572916667
2018,5,10,2,12.23894125
2018,5,10,3,0.0
2018,5,10,4,0.0
2018,5,10,5,0.0
2018,5,10,6,0.0
2018,5,10,7,0.0
2018,5,10,8,0.0
2018,5,10,9,0.0
2018,5,10,10,0.0
2018,5,10,11,0.0
2018,5,10,12,7.253683208333333
2018,5,10,13,191.76279329166667
2018,5,10,14,472.5247827916667
2018,5,10,15,608.63353225
2018,5,10,16,642.2013225
2018,5,10,17,645.0793040000001
2018,5,10,18,648.358713
2018,5,10,19,648.0274998333334
2018,5,10,20,637.2812458333333
2018,5,10,21,642.5811505
2018,5,10,22,636.7475603333335
2018,5,10,23,573.1125218750001
2018,5,10,24,453.88028054166665
2018,5,11,1,185.36746437500003
2018,5,11,2,11.615146583333331
2018,5,11,3,0.0
2018,5,11,4,0.0
2018,5,11,5,0.0
2018,5,11,6,0.0
2018,5,11,7,0.0
2018,5,11,8,0.0
2018,5,11,9,0.0
2018,5,11,10,0.0
2018,5,11,11,0.0
2018,5,11,12,7.427517875
2018,5,11,13,148.61257725
2018,5,11,14,379.48936833333335
2018,5,11,15,506.52039666666667
2018,5,11,16,607.8521281666667
2018,5,11,17,617.9763675833332
2018,5,11,18,628.5541628333334
2018,5,11,19,637.6607068750001
2018,5,11,20,636.3668654583333
2018,5,11,21,638.8822864999999
2018,5,11,22,637.2314868333333
2018,5,11,23,612.1119861666665
2018,5,11,24,460.74837975
2018,5,12,1,199.06603229166666
2018,5,12,2,13.207515749999997
2018,5,12,3,0.0
2018,5,12,4,0.0
2018,5,12,5,0.0
2018,5,12,6,0.0
2018,5,12,7,0.0
2018,5,12,8,0.0
2018,5,12,9,0.0
2018,5,12,10,0.0
2018,5,12,11,0.0
2018,5,12,12,6.7719890833333345
2018,5,12,13,167.89372887499997
2018,5,12,14,358.42464312500005
2018,5,12,15,493.94141299999995
2018,5,12,16,586.0141572916667
2018,5,12,17,613.1799454166668
2018,5,12,18,611.0658125416666
2018,5,12,19,619.0143021249999
2018,5,12,20,618.7374600833333
2018,5,12,21,616.3687390416666
2018,5,12,22,597.6042079583332
2018,5,12,23,443.53688533333326
2018,5,12,24,431.23508250000003
2018,5,13,1,166.11945825
2018,5,13,2,10.119944875000002
2018,5,13,3,0.0
2018,5,13,4,0.0
2018,5,13,5,0.0
2018,5,13,6,0.0
2018,5,13,7,0.0
2018,5,13,8,0.0
2018,5,13,9,0.0
2018,5,13,10,0.0
2018,5,13,11,0.0
2018,5,13,12,7.276474375
2018,5,13,13,152.47869595833336
2018,5,13,14,234.55560350000002
2018,5,13,15,462.28061708333325
2018,5,13,16,575.3154294583334
2018,5,13,17,619.2963353333332
2018,5,13,18,610.209906625
2018,5,13,19,624.354579
2018,5,13,20,580.9064373333333
2018,5,13,21,543.0068893333333
2018,5,13,22,559.28495525
2018,5,13,23,527.0292552916666
2018,5,13,24,356.30936225000005
2018,5,14,1,162.70450166666672
2018,5,14,2,11.707725791666663
2018,5,14,3,0.0
2018,5,14,4,0.0
2018,5,14,5,0.0
2018,5,14,6,0.0
2018,5,14,7,0.0
2018,5,14,8,0.0
2018,5,14,9,0.0
2018,5,14,10,0.0
2018,5,14,11,0.0
2018,5,14,12,6.7490435416666665
2018,5,14,13,108.41573158333334
2018,5,14,14,255.06347295833336
2018,5,14,15,386.93962120833334
2018,5,14,16,505.37889649999994
2018,5,14,17,523.376321125
2018,5,14,18,554.3780379166667
2018,5,14,19,564.7838171249999
2018,5,14,20,519.0549696666666
2018,5,14,21,549.7748565416667
2018,5,14,22,542.0854790416666
2018,5,14,23,465.0369909999999
2018,5,14,24,363.9279037083333
2018,5,15,1,166.79149354166674
2018,5,15,2,13.506076166666672
2018,5,15,3,0.0
2018,5,15,4,0.0
