Year,Month,Day,Period,111408_1_Solar,111410_1_Solar,111412_1_Solar,120490_1_Solar,120498_1_Solar,120500_1_Solar,120503_2_Solar,120507_1_Solar,120512_1_Solar,140377_1_Solar,150554_1_Solar,170577_1_Solar,170579_1_Solar,170583_1_Solar,180145_1_Solar,210351_1_Solar,210358_1_Solar,220201_1_Solar,220203_1_Solar,220206_1_Solar,220219_1_Solar,220222_1_Solar,220225_2_Solar,220228_1_Solar,220230_1_Solar,220234_1_Solar,220236_1_Solar,220241_1_Solar,220245_1_Solar,220247_1_Solar,220250_1_Solar,220253_1_Solar,220256_1_Solar,240288_1_Solar,240298_1_Solar,250376_1_Solar
2018,6,7,8,124.959,195.648,75.2025,49.8839,70.6198,18.0963,28.1337,18.8203,12.8762,88.2391,54.0162,56.789,239.747,45.5235,113.893,144.508,62.1313,3.76533,3.1107,45.8249,60.8195,104.212,6.5348,11.8304,91.238,42.2452,14.313,1.77636e-15,18.5108,68.8612,50.009,0.0,41.1896,117.386,6.61717,136.965
2018,6,7,9,138.478,214.276,91.1285,97.2758,126.47,26.3415,43.4965,26.9664,18.716,109.493,70.4413,77.5522,303.892,61.5712,185.377,175.945,96.1244,7.02467,40.313,155.44,68.2741,142.126,16.5044,91.2261,136.431,86.587,18.6451,0.0,46.3373,63.5252,144.668,37.5655,56.0995,202.796,19.6963,166.985
2018,6,7,10,155.481,214.019,91.063,118.783,143.767,28.8241,47.8555,29.6996,19.9995,111.133,75.2986,82.3,325.971,63.0808,213.508,200.5,99.9987,8.73204,92.2161,225.294,170.583,178.533,23.2098,116.116,218.2,127.769,38.0093,20.6729,64.6909,108.134,206.228,88.6383,81.1915,278.849,23.2591,172.409
2018,6,7,11,124.383,215.937,99.988,123.104,149.94,29.6505,49.1278,29.6996,19.9995,117.327,74.6459,63.7251,342.207,67.0268,212.181,200.5,99.9987,8.91196,99.9836,232.44,117.658,145.876,24.0956,94.3136,236.678,113.645,44.1418,28.3697,69.732,127.988,206.369,94.8372,88.5219,300.158,27.2741,185.501
2018,6,7,12,138.079,236.343,90.118,122.324,140.274,29.9846,45.6916,29.6996,19.7177,111.773,75.2657,80.8838,315.244,57.3609,211.005,194.255,99.8231,0.0,99.9836,232.642,178.737,184.287,23.7969,98.038,245.768,112.293,47.2015,30.0334,71.6102,124.583,224.378,96.9331,89.2818,309.832,28.4165,179.478
2018,6,7,13,145.244,238.408,94.0287,123.152,142.142,29.9966,48.2214,29.6996,19.455,113.123,73.0722,77.4104,292.044,32.1372,217.083,196.3,93.8701,6.82629,99.9836,239.427,111.736,169.464,24.9996,120.058,249.9,112.155,42.8982,26.1172,73.18,135.468,229.128,90.5752,88.4529,308.088,27.6716,138.556
2018,6,7,14,157.562,239.986,98.2757,122.432,147.916,29.9996,46.192,29.6996,19.9995,114.583,74.538,65.2344,319.625,53.7063,204.19,187.941,97.7947,9.36632,99.3575,244.918,123.217,195.398,24.9996,115.943,246.818,139.565,41.2417,15.4173,73.9868,119.696,233.498,94.1166,93.4753,303.721,28.9059,135.92
2018,6,7,15,144.701,222.829,99.8883,120.125,145.238,29.8669,46.2963,29.6865,19.858,115.421,74.2644,71.5117,319.262,55.7248,209.095,198.406,98.4191,9.79217,99.9836,244.918,158.581,186.68,24.9996,117.844,249.9,128.331,48.6949,18.2236,73.9868,101.462,225.169,99.7943,96.0883,299.716,26.7974,93.708
2018,6,7,16,158.945,221.061,79.5303,103.641,135.675,25.4487,46.7559,23.2423,19.291,109.662,68.8231,65.3196,237.153,0.0,217.588,197.725,92.0283,9.99982,95.0811,218.124,194.377,183.594,22.1221,97.7916,198.732,129.269,42.698,20.7502,73.9868,53.3861,214.903,99.3828,89.7563,291.545,22.1597,0.0
2018,6,7,17,147.145,224.601,63.5803,97.0841,121.933,22.3145,40.5017,19.7027,17.1314,95.6457,66.0285,57.6615,153.936,0.0,203.994,168.491,83.765,6.79131,99.9836,220.469,172.216,134.031,24.9996,94.1909,218.313,138.162,40.3281,3.69535,70.8419,41.968,203.662,99.9941,78.4641,254.526,20.7753,15.8045
2018,6,7,18,106.864,193.073,60.4451,72.6984,87.7685,14.7934,30.069,7.33157,11.0985,81.5978,49.5052,26.136,80.1511,33.3976,166.425,125.612,68.5779,1.33102,87.763,194.995,138.066,144.738,24.2163,65.1306,177.66,140.51,38.5896,0.0,55.0596,91.1092,198.345,88.7079,56.0124,193.727,17.1309,0.0
2018,6,7,19,58.6306,85.9587,30.3128,28.2009,9.21303,2.28522,6.38935,0.0,2.73934,34.6167,21.6056,7.71594,55.5344,4.07837,76.726,49.5629,27.9697,1.05149,57.3887,131.169,73.385,104.54,12.4679,63.7838,98.6221,75.3,23.2414,0.511116,37.5905,64.341,119.516,56.1275,48.8289,85.6508,9.90999,0.0
2018,6,7,20,3.1658,5.15268,1.11137,4.18407,2.05238,0.484223,1.30095,1.06978,0.385677,3.39825,3.39539,2.19453,12.6758,1.38815,7.04124,7.081,3.8945,0.632062,6.28884,20.8853,17.5965,15.3438,2.44215,12.2965,26.6185,16.3395,3.96932,0.0,7.11185,12.7926,31.5799,12.9659,14.2445,27.7126,2.04425,3.13952
2018,6,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,7,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
