Year,Month,Day,Period,111408_1_Solar,111410_1_Solar,111412_1_Solar,120490_1_Solar,120498_1_Solar,120500_1_Solar,120503_2_Solar,120507_1_Solar,120512_1_Solar,140377_1_Solar,150554_1_Solar,170577_1_Solar,170579_1_Solar,170583_1_Solar,180145_1_Solar,210351_1_Solar,210358_1_Solar,220201_1_Solar,220203_1_Solar,220206_1_Solar,220219_1_Solar,220222_1_Solar,220225_2_Solar,220228_1_Solar,220230_1_Solar,220234_1_Solar,220236_1_Solar,220241_1_Solar,220245_1_Solar,220247_1_Solar,220250_1_Solar,220253_1_Solar,220256_1_Solar,240288_1_Solar,240298_1_Solar,250376_1_Solar
2018,6,6,19,49.8415,66.472,6.045,44.5875,35.445,10.8,17.8046,9.71301,7.15275,39.3125,26.0083,26.6618,119.0,22.2495,73.5836,67.6922,34.4475,3.76425,45.5108,66.542,91.2357,33.9033,10.4583,42.8003,59.675,60.3687,3.43177,3.04054,20.1138,31.899,124.714,26.455,48.4583,109.334,1.38775,49.32
2018,6,6,20,2.36979,2.1,0.790833,4.40252,2.055,1.15762,1.77667,1.36991,0.92925,3.2625,2.575,2.48615,11.28,2.00958,4.78737,6.32171,2.9025,0.635625,11.1908,13.2627,23.1159,0.116667,1.95052,12.5277,23.1583,10.4162,0.733333,2.44283,4.15263,8.91653,29.375,3.06583,11.3125,16.9128,0.598,4.84
2018,6,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,7,6,2.08542,3.668,1.08333,0.76804,0.705,0.010125,0.27625,0.0334125,0.07875,1.6,1.15,2.18609,13.08,2.16883,1.0132,5.75688,3.015,0.0,0.0,0.114333,0.0266927,0.07,0.0130208,0.273,0.116667,0.065,0.0229167,0.0,0.0320667,0.27342,0.104167,0.0,0.0729167,2.14934,0.1885,6.04
2018,6,7,7,42.0496,74.62,22.4467,34.8087,36.15,0.00675,12.9188,6.72928,4.2885,40.1625,12.4,21.4752,107.0,22.2419,61.7292,34.6716,19.125,0.0,17.7992,46.9624,44.2832,28.42,3.80208,33.8975,49.0583,23.8712,9.65937,0.426938,14.1254,34.1016,42.6563,16.705,19.7917,55.8827,7.761,67.28
2018,6,7,8,130.907,206.64,79.7767,87.7349,97.695,8.09325,34.9917,17.3778,9.36,57.3375,34.0,43.3447,208.96,37.3479,165.304,93.066,41.715,0.108,59.8325,135.456,135.065,121.987,13.9792,92.9868,158.054,78.4875,28.9266,6.00311,39.1534,89.9856,135.625,56.1275,62.9688,123.252,20.28,90.74
2018,6,7,9,158.018,239.82,94.6183,109.405,129.075,18.9236,44.9258,26.75,17.7727,93.0375,51.35,63.6968,309.24,53.0682,195.725,148.528,64.6988,0.975375,85.5508,172.701,154.604,129.593,18.0781,122.759,165.287,103.285,36.0078,16.5392,52.7096,111.145,172.37,85.67,85.375,181.39,26.7053,135.36
2018,6,7,10,134.282,206.108,83.5142,122.818,144.33,30.0,48.5875,29.382,19.378,79.2,65.2,59.9933,301.92,60.7956,226.501,187.501,91.3971,2.6595,93.5133,204.857,218.667,177.31,19.2031,120.954,241.325,110.094,45.7818,20.0512,63.5401,116.082,182.448,90.74,71.5104,230.648,29.185,134.38
2018,6,7,11,139.95,234.332,77.2525,125.396,149.775,30.0,49.6546,28.98,18.852,97.825,76.1917,59.8732,283.28,57.8305,229.692,193.214,100.0,5.31675,98.2042,242.158,235.003,199.92,24.5807,129.872,246.954,145.047,49.9526,21.603,73.2803,124.923,180.547,96.8933,81.3125,261.62,29.7668,134.26
2018,6,7,12,144.102,234.388,80.6108,125.712,149.94,30.0,49.8279,29.7,20.0,115.487,76.275,55.9554,271.76,54.7441,230.959,198.971,100.0,7.41263,98.9517,219.92,190.239,178.337,24.2891,129.463,213.704,136.922,44.4813,22.2082,67.9894,127.915,216.563,94.4992,68.0521,277.476,29.8643,129.5
2018,6,7,13,140.879,228.368,90.9025,125.177,149.94,30.0,49.6708,29.7,20.0,114.8,74.3833,53.9322,298.76,54.3194,231.263,196.277,100.0,7.98187,99.97,199.34,224.245,171.827,22.4583,112.309,204.254,127.562,41.8401,28.7903,60.2132,116.067,222.318,96.5033,71.4792,270.499,29.9358,117.2
2018,6,7,14,159.61,217.504,93.0908,124.738,149.94,30.0,49.4487,29.7,20.0,114.85,76.5083,49.3714,255.4,51.3922,231.035,199.601,100.0,8.85825,94.0333,177.474,173.129,117.81,23.0495,110.004,164.296,128.765,34.4781,22.2082,57.3272,107.378,225.026,99.97,78.6979,291.224,27.9305,100.26
2018,6,7,15,134.452,214.228,87.165,123.874,149.595,30.0,49.1129,29.7,20.0,113.488,73.4333,14.2825,192.12,44.7492,210.619,196.603,100.0,9.79537,69.3225,110.189,137.441,137.153,13.013,100.039,142.537,64.6425,29.4307,28.6085,33.7181,101.591,226.823,97.825,87.4688,313.2,26.6955,45.32
2018,6,7,16,158.586,218.4,88.8875,121.282,146.295,29.8239,48.0242,26.9287,19.8893,109.875,69.85,4.115,47.92,15.8037,180.856,190.824,98.8704,9.67163,93.5675,113.733,182.845,124.413,9.33333,113.568,205.683,39.5038,43.2552,28.0182,38.6003,113.682,225.547,80.8925,89.5729,312.101,26.6792,10.82
2018,6,7,17,78.4306,89.88,93.4483,114.411,138.465,28.242,45.3646,28.1133,18.936,101.762,51.55,1.80031,15.44,2.12333,183.44,166.168,77.5913,8.96738,99.06,64.9699,85.2298,18.9,5.91406,116.359,27.3583,50.7162,8.59948,25.5086,21.9737,112.862,219.167,98.9192,87.9063,165.041,20.1695,3.96
2018,6,7,18,82.2412,103.152,51.9892,96.1284,116.235,23.8849,38.2362,17.0404,16.1122,80.8,37.225,1.57742,7.64,0.902417,163.784,135.059,69.5475,7.60388,87.4792,6.3455,117.822,52.5,6.41667,108.866,31.5583,37.9763,2.07396,23.7971,2.0683,90.502,193.88,86.8617,77.2188,12.2265,7.4165,3.88
2018,6,7,19,51.3392,80.668,31.1133,49.0311,57.27,12.4369,19.6246,8.44334,7.7535,36.15,7.85833,2.53758,9.88,2.65417,79.2069,68.6481,33.3225,5.36287,56.5717,51.1356,92.6237,95.2233,4.58854,67.886,94.3833,48.9125,12.1802,15.9935,15.4241,65.636,129.141,55.6725,50.2292,5.39096,3.8155,3.04
2018,6,7,20,2.52146,3.78,1.32167,5.04712,5.85,1.35,2.02583,1.17612,1.01475,3.1,0.383333,0.162885,0.52,0.151667,5.77524,5.53964,3.015,1.21612,13.3683,22.2664,25.0645,18.9233,1.17969,14.7268,22.8083,13.4713,4.19948,3.57885,6.45342,14.3242,31.6667,13.0108,11.6771,0.105705,2.45375,0.12
2018,6,7,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,7,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,6,7,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
