Year,Month,Day,Period,COPPER_SHEET
2018,3,29,19,40047.582
2018,3,29,20,40974.09
2018,3,29,21,41433.37
2018,3,29,22,41152.23
2018,3,29,23,40099.75
2018,3,29,24,39569.7
2018,3,30,1,39344.516
2018,3,30,2,37559.473
2018,3,30,3,35136.2
2018,3,30,4,32459.023
2018,3,30,5,30355.604
2018,3,30,6,29080.117
2018,3,30,7,28356.885
2018,3,30,8,28159.914
2018,3,30,9,28628.492
2018,3,30,10,30152.111
2018,3,30,11,31977.195
2018,3,30,12,32765.533
2018,3,30,13,33777.887
2018,3,30,14,34700.383
2018,3,30,15,35284.59
2018,3,30,16,35678.805
2018,3,30,17,36078.59
2018,3,30,18,36671.223
2018,3,30,19,37329.09
2018,3,30,20,38017.79
2018,3,30,21,38574.496
2018,3,30,22,38608.55
2018,3,30,23,37652.76
2018,3,30,24,37206.77
2018,3,31,1,37127.117
2018,3,31,2,35801.66
2018,3,31,3,33863.062
2018,3,31,4,31661.049
2018,3,31,5,29925.607
2018,3,31,6,28761.553
2018,3,31,7,28072.88
2018,3,31,8,27750.139
2018,3,31,9,27945.906
2018,3,31,10,28660.102
2018,3,31,11,29735.234
2018,3,31,12,30682.686
2018,3,31,13,32451.021
2018,3,31,14,33898.402
2018,3,31,15,34826.13
2018,3,31,16,35531.613
2018,3,31,17,36269.81
2018,3,31,18,37168.31
2018,3,31,19,38121.703
2018,3,31,20,39103.477
2018,3,31,21,39721.332
2018,3,31,22,39672.176
2018,3,31,23,38701.176
2018,3,31,24,38384.047
2018,4,1,1,38398.65
2018,4,1,2,36987.91
2018,4,1,3,35082.758
2018,4,1,4,32806.99
2018,4,1,5,30735.154
2018,4,1,6,29275.375
2018,4,1,7,28272.6
2018,4,1,8,27687.693
2018,4,1,9,27486.947
2018,4,1,10,27813.969
2018,4,1,11,28615.44
2018,4,1,12,29454.38
2018,4,1,13,31335.158
2018,4,1,14,33127.145
2018,4,1,15,34433.45
2018,4,1,16,35541.76
2018,4,1,17,36354.477
2018,4,1,18,37187.453
2018,4,1,19,37814.523
2018,4,1,20,38388.754
2018,4,1,21,38700.06
2018,4,1,22,38637.527
2018,4,1,23,38271.902
2018,4,1,24,38900.926
2018,4,2,1,39171.816
2018,4,2,2,37760.1
2018,4,2,3,35122.414
2018,4,2,4,32461.807
2018,4,2,5,30798.506
2018,4,2,6,29851.352
2018,4,2,7,29381.443
2018,4,2,8,29536.38
2018,4,2,9,30703.047
2018,4,2,10,33414.457
2018,4,2,11,36686.414
2018,4,2,12,37414.223
2018,4,2,13,38149.348
2018,4,2,14,39255.66
2018,4,2,15,40358.387
2018,4,2,16,41353.895
2018,4,2,17,42258.52
2018,4,2,18,43173.043
2018,4,2,19,43813.934
2018,4,2,20,44181.87
2018,4,2,21,44366.824
2018,4,2,22,43883.23
2018,4,2,23,43005.383
2018,4,2,24,43192.215
2018,4,3,1,43113.215
2018,4,3,2,40983.82
2018,4,3,3,37897.44
2018,4,3,4,34989.184
2018,4,3,5,33027.793
2018,4,3,6,31807.36
2018,4,3,7,31039.21
2018,4,3,8,30894.537
2018,4,3,9,31722.842
2018,4,3,10,34244.348
2018,4,3,11,37392.81
2018,4,3,12,37557.316
2018,4,3,13,38259.26
2018,4,3,14,39556.707
2018,4,3,15,40918.64
2018,4,3,16,42030.035
2018,4,3,17,42928.926
2018,4,3,18,43598.832
2018,4,3,19,43760.137
2018,4,3,20,43967.75
2018,4,3,21,43962.72
2018,4,3,22,43329.95
2018,4,3,23,42465.59
2018,4,3,24,42482.215
2018,4,4,1,42205.848
2018,4,4,2,39762.79
2018,4,4,3,36291.49
2018,4,4,4,32911.613
2018,4,4,5,30921.666
2018,4,4,6,29674.13
2018,4,4,7,28999.498
2018,4,4,8,28887.844
2018,4,4,9,29909.525
2018,4,4,10,32831.992
2018,4,4,11,36484.62
2018,4,4,12,36689.254
2018,4,4,13,36529.57
2018,4,4,14,36506.594
2018,4,4,15,36279.234
2018,4,4,16,35964.57
2018,4,4,17,35728.605
2018,4,4,18,35586.06
2018,4,4,19,35571.03
2018,4,4,20,35789.59
2018,4,4,21,36121.38
2018,4,4,22,36243.637
2018,4,4,23,36160.49
2018,4,4,24,36858.965
2018,4,5,1,37615.348
2018,4,5,2,36094.207
2018,4,5,3,33522.812
2018,4,5,4,31107.533
2018,4,5,5,29770.297
2018,4,5,6,29089.36
2018,4,5,7,28784.178
2018,4,5,8,29029.549
2018,4,5,9,30042.312
2018,4,5,10,32806.082
2018,4,5,11,36163.52
2018,4,5,12,36264.434
2018,4,5,13,36310.01
2018,4,5,14,36729.043
2018,4,5,15,37019.133
2018,4,5,16,37038.008
2018,4,5,17,37311.312
2018,4,5,18,37691.637
2018,4,5,19,37885.184
2018,4,5,20,38238.543
2018,4,5,21,38647.11
2018,4,5,22,38665.973
2018,4,5,23,38517.117
2018,4,5,24,39289.547
2018,4,6,1,39813.11
2018,4,6,2,38340.87
2018,4,6,3,35706.637
2018,4,6,4,33069.613
2018,4,6,5,31430.104
2018,4,6,6,30459.322
2018,4,6,7,29882.812
2018,4,6,8,29847.26
2018,4,6,9,30667.861
2018,4,6,10,33102.895
2018,4,6,11,36505.09
2018,4,6,12,36987.945
2018,4,6,13,37737.805
2018,4,6,14,38925.152
2018,4,6,15,40241.42
2018,4,6,16,41393.715
2018,4,6,17,42519.85
2018,4,6,18,43535.91
2018,4,6,19,44280.395
2018,4,6,20,44879.598
2018,4,6,21,45067.152
2018,4,6,22,44392.996
2018,4,6,23,43072.51
2018,4,6,24,42508.363
2018,4,7,1,41976.812
2018,4,7,2,40178.984
2018,4,7,3,37613.223
2018,4,7,4,34913.324
2018,4,7,5,32907.332
2018,4,7,6,31488.389
2018,4,7,7,30664.393
2018,4,7,8,30321.037
2018,4,7,9,30522.865
2018,4,7,10,31396.225
2018,4,7,11,33050.426
2018,4,7,12,34866.207
2018,4,7,13,36898.34
2018,4,7,14,38639.617
2018,4,7,15,39567.387
2018,4,7,16,39708.363
2018,4,7,17,39538.09
2018,4,7,18,39089.28
2018,4,7,19,38397.176
2018,4,7,20,37859.645
2018,4,7,21,37632.637
2018,4,7,22,37644.215
2018,4,7,23,37785.176
2018,4,7,24,38909.773
2018,4,8,1,39301.785
2018,4,8,2,38408.91
2018,4,8,3,36907.645
2018,4,8,4,35300.426
2018,4,8,5,34149.105
2018,4,8,6,33423.26
2018,4,8,7,33019.066
2018,4,8,8,32928.707
2018,4,8,9,33148.934
2018,4,8,10,33931.332
2018,4,8,11,34923.62
2018,4,8,12,35923.51
2018,4,8,13,37286.414
2018,4,8,14,37934.594
2018,4,8,15,37477.668
2018,4,8,16,36754.996
2018,4,8,17,35879.44
2018,4,8,18,34992.656
2018,4,8,19,34337.727
2018,4,8,20,33944.895
2018,4,8,21,33975.098
2018,4,8,22,34400.465
2018,4,8,23,34847.566
2018,4,8,24,36254.707
2018,4,9,1,37234.594
2018,4,9,2,35901.164
2018,4,9,3,33428.973
2018,4,9,4,31180.396
2018,4,9,5,29759.729
2018,4,9,6,29040.486
2018,4,9,7,28933.328
2018,4,9,8,29235.338
2018,4,9,9,30587.229
2018,4,9,10,33592.938
2018,4,9,11,37092.89
2018,4,9,12,37315.816
2018,4,9,13,37126.938
2018,4,9,14,37118.594
2018,4,9,15,37000.707
2018,4,9,16,36791.57
2018,4,9,17,36569.51
2018,4,9,18,36524.863
2018,4,9,19,36349.55
2018,4,9,20,36353.84
2018,4,9,21,36445.793
2018,4,9,22,36494.457
2018,4,9,23,36626.63
2018,4,9,24,37516.38
2018,4,10,1,37749.77
2018,4,10,2,35875.6
2018,4,10,3,33115.76
2018,4,10,4,30799.744
2018,4,10,5,29432.89
2018,4,10,6,28713.6
2018,4,10,7,28398.693
2018,4,10,8,28597.078
2018,4,10,9,29867.82
2018,4,10,10,32880.688
2018,4,10,11,36366.816
2018,4,10,12,36373.094
2018,4,10,13,36063.035
2018,4,10,14,35963.496
2018,4,10,15,35942.273
2018,4,10,16,35820.266
2018,4,10,17,35938.625
2018,4,10,18,36230.074
2018,4,10,19,36611.703
2018,4,10,20,37243.3
2018,4,10,21,37985.945
2018,4,10,22,38251.613
2018,4,10,23,37945.355
2018,4,10,24,38113.676
2018,4,11,1,38551.98
2018,4,11,2,36505.504
2018,4,11,3,33561.805
2018,4,11,4,30930.979
2018,4,11,5,29316.959
2018,4,11,6,28510.416
2018,4,11,7,28220.664
2018,4,11,8,28461.93
2018,4,11,9,29571.06
2018,4,11,10,32601.393
2018,4,11,11,35989.777
2018,4,11,12,35907.613
2018,4,11,13,35839.844
2018,4,11,14,36100.19
2018,4,11,15,36332.02
2018,4,11,16,36768.15
2018,4,11,17,37408.438
2018,4,11,18,38320.58
2018,4,11,19,39185.2
2018,4,11,20,40108.06
2018,4,11,21,40913.26
2018,4,11,22,41121.23
2018,4,11,23,40548.598
2018,4,11,24,40319.668
2018,4,12,1,40623.703
2018,4,12,2,38593.46
2018,4,12,3,35269.152
2018,4,12,4,32347.818
2018,4,12,5,30462.188
2018,4,12,6,29366.557
2018,4,12,7,28774.389
2018,4,12,8,28697.49
2018,4,12,9,29692.412
2018,4,12,10,32260.297
2018,4,12,11,35295.758
2018,4,12,12,35546.12
2018,4,12,13,36399.473
2018,4,12,14,37627.773
2018,4,12,15,38670.918
2018,4,12,16,39693.59
2018,4,12,17,40989.367
2018,4,12,18,42517.902
2018,4,12,19,43819.42
2018,4,12,20,45202.03
2018,4,12,21,46061.605
2018,4,12,22,45812.527
2018,4,12,23,44747.676
2018,4,12,24,44423.605
2018,4,13,1,44505.285
2018,4,13,2,42297.508
2018,4,13,3,39070.84
2018,4,13,4,36017.99
2018,4,13,5,33827.863
2018,4,13,6,32611.484
2018,4,13,7,31950.049
2018,4,13,8,31750.742
2018,4,13,9,32574.166
2018,4,13,10,35084.137
2018,4,13,11,38188.836
2018,4,13,12,38589.125
2018,4,13,13,39483.742
2018,4,13,14,40496.105
2018,4,13,15,41583.848
2018,4,13,16,42445.133
2018,4,13,17,43322.957
2018,4,13,18,44766.02
2018,4,13,19,45911.035
2018,4,13,20,46753.418
2018,4,13,21,46794.465
2018,4,13,22,45952.81
2018,4,13,23,44840.098
2018,4,13,24,44240.797
2018,4,14,1,43804.754
2018,4,14,2,41962.895
2018,4,14,3,38883.562
2018,4,14,4,35683.29
2018,4,14,5,32769.11
2018,4,14,6,30735.271
2018,4,14,7,29259.025
2018,4,14,8,28389.54
2018,4,14,9,28293.453
2018,4,14,10,28909.602
2018,4,14,11,30077.877
2018,4,14,12,31286.83
2018,4,14,13,32950.535
2018,4,14,14,34327.883
2018,4,14,15,34868.277
2018,4,14,16,34759.035
2018,4,14,17,34408.855
2018,4,14,18,33941.664
2018,4,14,19,33624.188
2018,4,14,20,33492.676
2018,4,14,21,33562.035
2018,4,14,22,33630.062
2018,4,14,23,33550.453
2018,4,14,24,34215.824
2018,4,15,1,34885.984
2018,4,15,2,34012.3
2018,4,15,3,32519.549
2018,4,15,4,30896.264
2018,4,15,5,29792.883
2018,4,15,6,29244.51
2018,4,15,7,28971.76
2018,4,15,8,29065.234
2018,4,15,9,29554.424
2018,4,15,10,30537.326
2018,4,15,11,31812.924
2018,4,15,12,33085.24
2018,4,15,13,34440.918
2018,4,15,14,34908.434
2018,4,15,15,34740.965
2018,4,15,16,34434.137
2018,4,15,17,34115.58
2018,4,15,18,33879.848
2018,4,15,19,33702.094
2018,4,15,20,33907.91
2018,4,15,21,34441.01
2018,4,15,22,34944.24
2018,4,15,23,35086.848
2018,4,15,24,35547.598
2018,4,16,1,36406.16
2018,4,16,2,35067.44
2018,4,16,3,32790.168
2018,4,16,4,30439.164
2018,4,16,5,29196.773
2018,4,16,6,28659.393
2018,4,16,7,28525.475
2018,4,16,8,28869.062
2018,4,16,9,30360.646
2018,4,16,10,33617.99
2018,4,16,11,37036.4
2018,4,16,12,37084.637
2018,4,16,13,36690.734
2018,4,16,14,36605.45
2018,4,16,15,36685.555
2018,4,16,16,36802.434
2018,4,16,17,37225.89
2018,4,16,18,37852.953
2018,4,16,19,38554.61
2018,4,16,20,39512.094
2018,4,16,21,40296.215
2018,4,16,22,40688.035
2018,4,16,23,40239.305
2018,4,16,24,40078.19
2018,4,17,1,40315.914
2018,4,17,2,38178.617
2018,4,17,3,34974.426
2018,4,17,4,31970.633
2018,4,17,5,30061.898
2018,4,17,6,28892.648
2018,4,17,7,28301.297
2018,4,17,8,28218.477
2018,4,17,9,29006.734
2018,4,17,10,31558.13
2018,4,17,11,34404.24
2018,4,17,12,34674.26
2018,4,17,13,35365.664
2018,4,17,14,36339.91
2018,4,17,15,37516.254
2018,4,17,16,38596.703
2018,4,17,17,39785.473
2018,4,17,18,41359.83
2018,4,17,19,42848.63
2018,4,17,20,44300.566
2018,4,17,21,45313.887
2018,4,17,22,45296.438
2018,4,17,23,44211.938
2018,4,17,24,43441.527
2018,4,18,1,43427.668
2018,4,18,2,41268.906
2018,4,18,3,37823.957
2018,4,18,4,34559.24
2018,4,18,5,32411.377
2018,4,18,6,30993.088
2018,4,18,7,30168.17
2018,4,18,8,29917.17
2018,4,18,9,30608.568
2018,4,18,10,32973.67
2018,4,18,11,35879.438
2018,4,18,12,36047.88
2018,4,18,13,36948.31
2018,4,18,14,38005.19
2018,4,18,15,39050.633
2018,4,18,16,40030.42
2018,4,18,17,41072.33
2018,4,18,18,42049.77
2018,4,18,19,42627.89
2018,4,18,20,42945.2
2018,4,18,21,43318.465
2018,4,18,22,43160.06
2018,4,18,23,42137.168
2018,4,18,24,41643.996
2018,4,19,1,41572.816
2018,4,19,2,39254.26
2018,4,19,3,35865.01
2018,4,19,4,32784.434
2018,4,19,5,30741.875
2018,4,19,6,29459.47
2018,4,19,7,28688.572
2018,4,19,8,28536.299
2018,4,19,9,29301.588
2018,4,19,10,31807.14
2018,4,19,11,34792.543
2018,4,19,12,34883.883
2018,4,19,13,35296.19
2018,4,19,14,35817.324
2018,4,19,15,36340.32
2018,4,19,16,36683.773
2018,4,19,17,37135.145
2018,4,19,18,37941.06
2018,4,19,19,38578.016
2018,4,19,20,39255.52
2018,4,19,21,39847.293
2018,4,19,22,39700.918
2018,4,19,23,38979.176
2018,4,19,24,38662.18
2018,4,20,1,38890.457
2018,4,20,2,36927.06
2018,4,20,3,33943.723
2018,4,20,4,31161.38
2018,4,20,5,29435.072
2018,4,20,6,28463.713
2018,4,20,7,28019.445
2018,4,20,8,28025.459
2018,4,20,9,29024.182
2018,4,20,10,31624.623
2018,4,20,11,34590.082
2018,4,20,12,34963.06
2018,4,20,13,35421.324
2018,4,20,14,35901.043
2018,4,20,15,36218.35
2018,4,20,16,36154.13
2018,4,20,17,36149.277
2018,4,20,18,36282.273
2018,4,20,19,36368.2
2018,4,20,20,36406.605
2018,4,20,21,36381.957
2018,4,20,22,36020.92
2018,4,20,23,35496.36
2018,4,20,24,35697.895
2018,4,21,1,36127.94
2018,4,21,2,35013.098
2018,4,21,3,33215.85
2018,4,21,4,31084.47
2018,4,21,5,29470.844
2018,4,21,6,28528.658
2018,4,21,7,28025.74
2018,4,21,8,27939.71
2018,4,21,9,28106.195
2018,4,21,10,28907.844
2018,4,21,11,29981.86
2018,4,21,12,31393.992
2018,4,21,13,33023.598
2018,4,21,14,34595.4
2018,4,21,15,35643.844
2018,4,21,16,36176.98
2018,4,21,17,36381.977
2018,4,21,18,36331.652
2018,4,21,19,36288.137
2018,4,21,20,36337.207
2018,4,21,21,36261.715
2018,4,21,22,36034.33
2018,4,21,23,36085.832
2018,4,21,24,36310.156
2018,4,22,1,36565.418
2018,4,22,2,35509.06
2018,4,22,3,33734.43
2018,4,22,4,31858.266
2018,4,22,5,30256.572
2018,4,22,6,29056.836
2018,4,22,7,28401.838
2018,4,22,8,28129.83
2018,4,22,9,28167.14
2018,4,22,10,28546.475
2018,4,22,11,29168.451
2018,4,22,12,30020.709
2018,4,22,13,31521.373
2018,4,22,14,32677.541
2018,4,22,15,33119.117
2018,4,22,16,33504.984
2018,4,22,17,33858.543
2018,4,22,18,34274.465
2018,4,22,19,34747.195
2018,4,22,20,35526.395
2018,4,22,21,36340.312
2018,4,22,22,36835.676
2018,4,22,23,36694.15
2018,4,22,24,36828.312
2018,4,23,1,37495.496
2018,4,23,2,35903.418
2018,4,23,3,33175.152
2018,4,23,4,30509.533
2018,4,23,5,28732.193
2018,4,23,6,27768.186
2018,4,23,7,27345.383
2018,4,23,8,27478.654
2018,4,23,9,28576.928
2018,4,23,10,31390.727
2018,4,23,11,34403.535
2018,4,23,12,34692.598
2018,4,23,13,35095.098
2018,4,23,14,35789.184
2018,4,23,15,36425.3
2018,4,23,16,37040.54
2018,4,23,17,37747.566
2018,4,23,18,38804.434
2018,4,23,19,39829.594
2018,4,23,20,40908.984
2018,4,23,21,41803.723
2018,4,23,22,42229.78
2018,4,23,23,41785.547
2018,4,23,24,41230.37
2018,4,24,1,41137.45
2018,4,24,2,38728.164
2018,4,24,3,35200.926
2018,4,24,4,32129.225
2018,4,24,5,30122.682
2018,4,24,6,28987.0
2018,4,24,7,28273.953
2018,4,24,8,28193.021
2018,4,24,9,28985.182
2018,4,24,10,31523.713
2018,4,24,11,34271.652
2018,4,24,12,34562.65
2018,4,24,13,35507.92
2018,4,24,14,36911.266
2018,4,24,15,38388.402
2018,4,24,16,39937.31
2018,4,24,17,41555.043
2018,4,24,18,43344.168
2018,4,24,19,44952.484
2018,4,24,20,46655.86
2018,4,24,21,47912.13
2018,4,24,22,47810.89
2018,4,24,23,46565.168
2018,4,24,24,45414.875
2018,4,25,1,44867.855
2018,4,25,2,42055.812
2018,4,25,3,38188.02
2018,4,25,4,34735.004
2018,4,25,5,32378.281
2018,4,25,6,30572.275
2018,4,25,7,29745.53
2018,4,25,8,29492.898
2018,4,25,9,30208.81
2018,4,25,10,32579.936
2018,4,25,11,35419.17
2018,4,25,12,35727.293
2018,4,25,13,36458.176
2018,4,25,14,37765.965
2018,4,25,15,39066.137
2018,4,25,16,40297.566
2018,4,25,17,41546.824
2018,4,25,18,42560.062
2018,4,25,19,42948.086
2018,4,25,20,43017.168
2018,4,25,21,42507.504
2018,4,25,22,41613.867
2018,4,25,23,40439.293
2018,4,25,24,40163.113
2018,4,26,1,40007.8
2018,4,26,2,37915.176
2018,4,26,3,34758.098
2018,4,26,4,31979.992
2018,4,26,5,30287.748
2018,4,26,6,29268.14
2018,4,26,7,28857.844
2018,4,26,8,28924.367
2018,4,26,9,29917.334
2018,4,26,10,32652.203
2018,4,26,11,35586.66
2018,4,26,12,35591.863
2018,4,26,13,35715.2
2018,4,26,14,35966.254
2018,4,26,15,36289.574
2018,4,26,16,36609.684
2018,4,26,17,37216.99
2018,4,26,18,37978.28
2018,4,26,19,38775.684
2018,4,26,20,39777.09
2018,4,26,21,40721.402
2018,4,26,22,40856.8
2018,4,26,23,40159.387
2018,4,26,24,39600.78
2018,4,27,1,39719.426
2018,4,27,2,37688.57
2018,4,27,3,34607.734
2018,4,27,4,31702.979
2018,4,27,5,29711.115
2018,4,27,6,28742.43
2018,4,27,7,28158.006
2018,4,27,8,28019.912
2018,4,27,9,28831.688
2018,4,27,10,31178.373
2018,4,27,11,33771.93
2018,4,27,12,34327.562
2018,4,27,13,35106.832
2018,4,27,14,36144.47
2018,4,27,15,37192.94
2018,4,27,16,37969.547
2018,4,27,17,38904.406
2018,4,27,18,40073.3
2018,4,27,19,41165.246
2018,4,27,20,42208.86
2018,4,27,21,42855.484
2018,4,27,22,42430.38
2018,4,27,23,41005.98
2018,4,27,24,39911.48
2018,4,28,1,39626.49
2018,4,28,2,37711.688
2018,4,28,3,35201.0
2018,4,28,4,32619.4
2018,4,28,5,30583.607
2018,4,28,6,29214.158
2018,4,28,7,28425.602
2018,4,28,8,28043.85
2018,4,28,9,28035.842
2018,4,28,10,28914.795
2018,4,28,11,29781.139
2018,4,28,12,31143.344
2018,4,28,13,32777.39
2018,4,28,14,34485.832
2018,4,28,15,35986.332
2018,4,28,16,37377.234
2018,4,28,17,38701.13
2018,4,28,18,40178.918
2018,4,28,19,41718.594
2018,4,28,20,42971.92
2018,4,28,21,43829.28
2018,4,28,22,43887.734
2018,4,28,23,42698.47
2018,4,28,24,41159.117
2018,4,29,1,40502.11
2018,4,29,2,38641.234
2018,4,29,3,36186.496
2018,4,29,4,33583.473
2018,4,29,5,31410.057
2018,4,29,6,29873.014
2018,4,29,7,28796.17
2018,4,29,8,28194.375
2018,4,29,9,27961.506
2018,4,29,10,28153.271
2018,4,29,11,28442.377
2018,4,29,12,29586.701
2018,4,29,13,31871.373
2018,4,29,14,34110.59
2018,4,29,15,36144.863
2018,4,29,16,37921.246
2018,4,29,17,39534.746
2018,4,29,18,40874.316
2018,4,29,19,42137.145
2018,4,29,20,43158.562
2018,4,29,21,43789.23
2018,4,29,22,43599.633
2018,4,29,23,42583.875
2018,4,29,24,41808.426
2018,4,30,1,41936.51
2018,4,30,2,39911.88
2018,4,30,3,36478.875
2018,4,30,4,33334.824
2018,4,30,5,31170.58
2018,4,30,6,29818.678
2018,4,30,7,29052.469
2018,4,30,8,28889.451
2018,4,30,9,29770.959
2018,4,30,10,32328.32
2018,4,30,11,34948.676
2018,4,30,12,35575.3
2018,4,30,13,36784.527
2018,4,30,14,38305.547
2018,4,30,15,39773.996
2018,4,30,16,40988.37
2018,4,30,17,41868.062
2018,4,30,18,42695.203
2018,4,30,19,43211.355
2018,4,30,20,43605.64
2018,4,30,21,43676.49
2018,4,30,22,43296.2
2018,4,30,23,42625.34
2018,4,30,24,42889.816
2018,5,1,1,43107.207
2018,5,1,2,41238.965
2018,5,1,3,38117.36
2018,5,1,4,35182.26
2018,5,1,5,33105.664
2018,5,1,6,31911.982
2018,5,1,7,31179.44
2018,5,1,8,31032.494
2018,5,1,9,31833.37
2018,5,1,10,34268.152
2018,5,1,11,37197.824
2018,5,1,12,37812.82
2018,5,1,13,38908.02
2018,5,1,14,40145.8
2018,5,1,15,41449.12
2018,5,1,16,42371.652
2018,5,1,17,43044.254
2018,5,1,18,43935.887
2018,5,1,19,44426.01
2018,5,1,20,44680.715
2018,5,1,21,44889.203
2018,5,1,22,44796.848
2018,5,1,23,44397.516
2018,5,1,24,44493.418
2018,5,2,1,44791.99
2018,5,2,2,43059.84
2018,5,2,3,40049.02
2018,5,2,4,37075.566
2018,5,2,5,35086.953
2018,5,2,6,33815.23
2018,5,2,7,33085.61
2018,5,2,8,32983.785
2018,5,2,9,33869.297
2018,5,2,10,36405.996
2018,5,2,11,39406.133
2018,5,2,12,39797.184
2018,5,2,13,40665.863
2018,5,2,14,42312.71
2018,5,2,15,44259.996
2018,5,2,16,46046.08
2018,5,2,17,47769.203
2018,5,2,18,49564.36
2018,5,2,19,50716.88
2018,5,2,20,51604.95
2018,5,2,21,51981.266
2018,5,2,22,51168.51
2018,5,2,23,49908.266
2018,5,2,24,49087.793
2018,5,3,1,48831.363
2018,5,3,2,46680.03
2018,5,3,3,43148.203
2018,5,3,4,39749.184
2018,5,3,5,37355.94
2018,5,3,6,35728.145
2018,5,3,7,34706.527
2018,5,3,8,34231.74
2018,5,3,9,34756.56
2018,5,3,10,37139.195
2018,5,3,11,40122.895
2018,5,3,12,40490.945
2018,5,3,13,41536.215
2018,5,3,14,42969.42
2018,5,3,15,44034.637
2018,5,3,16,44921.91
2018,5,3,17,45770.625
2018,5,3,18,46817.08
2018,5,3,19,47765.297
2018,5,3,20,48900.754
2018,5,3,21,49808.062
2018,5,3,22,49590.59
2018,5,3,23,48307.066
2018,5,3,24,47317.637
2018,5,4,1,47277.06
2018,5,4,2,45098.543
2018,5,4,3,41654.51
2018,5,4,4,38302.215
2018,5,4,5,35996.152
2018,5,4,6,34531.254
2018,5,4,7,33584.07
2018,5,4,8,33237.867
2018,5,4,9,33962.582
2018,5,4,10,36253.723
2018,5,4,11,39113.69
2018,5,4,12,39542.977
2018,5,4,13,40254.39
2018,5,4,14,41081.355
2018,5,4,15,41349.69
2018,5,4,16,41437.434
2018,5,4,17,41449.504
2018,5,4,18,41493.746
2018,5,4,19,41599.434
2018,5,4,20,41587.043
2018,5,4,21,41060.594
2018,5,4,22,40182.27
2018,5,4,23,39211.098
2018,5,4,24,38995.957
2018,5,5,1,39107.152
2018,5,5,2,37916.414
2018,5,5,3,35917.09
2018,5,5,4,33565.297
2018,5,5,5,31640.266
2018,5,5,6,30341.498
2018,5,5,7,29503.133
2018,5,5,8,29053.53
2018,5,5,9,29007.375
2018,5,5,10,29689.709
2018,5,5,11,30491.307
2018,5,5,12,31775.639
2018,5,5,13,33786.23
2018,5,5,14,35861.676
2018,5,5,15,37860.4
2018,5,5,16,39533.977
2018,5,5,17,40914.168
2018,5,5,18,42138.08
2018,5,5,19,43369.316
2018,5,5,20,44530.684
2018,5,5,21,45217.26
2018,5,5,22,45164.594
2018,5,5,23,44092.965
2018,5,5,24,42227.56
2018,5,6,1,41319.543
2018,5,6,2,39247.582
2018,5,6,3,36763.18
2018,5,6,4,34280.297
2018,5,6,5,32032.014
2018,5,6,6,30377.625
2018,5,6,7,29241.037
2018,5,6,8,28579.947
2018,5,6,9,28318.305
2018,5,6,10,28513.057
2018,5,6,11,28501.393
2018,5,6,12,29752.479
2018,5,6,13,32161.959
2018,5,6,14,34826.62
2018,5,6,15,37319.617
2018,5,6,16,39623.47
2018,5,6,17,41999.992
2018,5,6,18,44313.92
2018,5,6,19,46378.645
2018,5,6,20,48217.8
2018,5,6,21,49509.875
2018,5,6,22,49919.004
2018,5,6,23,48840.676
2018,5,6,24,46857.645
2018,5,7,1,45809.13
2018,5,7,2,43162.875
2018,5,7,3,39279.95
2018,5,7,4,35524.83
2018,5,7,5,32699.627
2018,5,7,6,30954.291
2018,5,7,7,29945.492
2018,5,7,8,29642.057
2018,5,7,9,30256.479
2018,5,7,10,32595.709
2018,5,7,11,35034.24
2018,5,7,12,35840.824
2018,5,7,13,37624.37
2018,5,7,14,39997.73
2018,5,7,15,42681.727
2018,5,7,16,45450.52
2018,5,7,17,48283.75
2018,5,7,18,51022.49
2018,5,7,19,53371.457
2018,5,7,20,55332.39
2018,5,7,21,56504.723
2018,5,7,22,56306.0
2018,5,7,23,54552.113
2018,5,7,24,52006.797
2018,5,8,1,50422.28
2018,5,8,2,46993.51
2018,5,8,3,42451.684
2018,5,8,4,38332.69
2018,5,8,5,35394.598
2018,5,8,6,33335.336
2018,5,8,7,32061.693
2018,5,8,8,31423.541
2018,5,8,9,31842.764
2018,5,8,10,33968.363
2018,5,8,11,36316.965
2018,5,8,12,37215.37
2018,5,8,13,39100.363
2018,5,8,14,41452.656
2018,5,8,15,43965.03
2018,5,8,16,46406.957
2018,5,8,17,48894.64
2018,5,8,18,51279.973
2018,5,8,19,53078.83
2018,5,8,20,54442.324
2018,5,8,21,54828.184
2018,5,8,22,54127.95
2018,5,8,23,52334.27
2018,5,8,24,50235.44
2018,5,9,1,49195.113
2018,5,9,2,46210.902
2018,5,9,3,41926.02
2018,5,9,4,37881.465
2018,5,9,5,35000.137
2018,5,9,6,33179.496
2018,5,9,7,32051.467
2018,5,9,8,31455.775
2018,5,9,9,31850.617
2018,5,9,10,33931.203
2018,5,9,11,36164.758
2018,5,9,12,37126.75
2018,5,9,13,38863.684
2018,5,9,14,41094.23
2018,5,9,15,43498.125
2018,5,9,16,45870.547
2018,5,9,17,48204.043
2018,5,9,18,50447.324
2018,5,9,19,52122.535
2018,5,9,20,53737.094
2018,5,9,21,54636.527
2018,5,9,22,54269.344
2018,5,9,23,52551.324
2018,5,9,24,50253.746
2018,5,10,1,49159.613
2018,5,10,2,46270.426
2018,5,10,3,41996.418
2018,5,10,4,38106.812
2018,5,10,5,35303.414
2018,5,10,6,33402.06
2018,5,10,7,32235.385
2018,5,10,8,31643.88
